"base_value_negbinlin","b_value_negbinlin","w_value_negbinlin","b_nb_lin","w_nb_lin","r_nb_lin","m_nb_lin","dist_w_nb_lin","bic_nblin"
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
4.05342312468717,1,0.201069295497903,1,1,0.0111687549914234,0.057474539401691,4.05342312468717,121.792978725914
1.15169506844295,1,0.226657398356461,1,1,0.072334157739154,0.0554661659675396,1.15169506844295,134.597690050777
4.60334577464206,1,0.194262225942744,1,1,0.0214478250711729,0.0528041803866356,4.60334577464206,134.929020632722
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
1.75146500981892,1,0.237741399042787,1,1,0.0189410150921766,0.0201237078923913,1.75146500981892,130.015337567643
1.7955014145776,1,0.23270161790627,1,1,0.0959851438367974,0.0393730248285801,1.7955014145776,133.924178682513
4.33419794757144,1,0.207477807661315,1,1,0.123508836272084,0.04447087893585,4.33419794757144,133.785693499392
2.67526815880352,1,0.243622388799876,1,1,0.00439556238938161,0.0755973113355162,2.67526815880352,129.726888594277
2.68706767451135,1,0.253263262555996,1,1,0.000288797224918403,0.0424662161833246,2.68706767451135,131.345818640057
1.50271132599698,1,0.248097513246416,1,1,0.022640154348795,0.0483971117076994,1.50271132599698,134.820062113626
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
3.02012364336862,1,0.264016713610937,1,1,0.0816862386209681,0.0402790570427191,3.02012364336862,122.603060153244
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.37244232218675,1,0.248262446745992,1,1,0.0494015096533599,0.0551314072505334,2.37244232218675,131.296707443523
1.60773535861586,0.0548381169237755,0.193301535967845,1,1,0.25083310900533,0.0518593654912473,1.60773535861586,134.17903744484
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,0,0
2.28433508924832,1,0.236063500272791,1,1,0.0836785018989812,0.0458196120415165,2.28433508924832,137.085157941569
2.31782546180993,1,0.216335094991404,1,1,0.0562723967012112,0.0410656155945491,2.31782546180993,139.525607482327
