"base_value_quasi","b_value_quasi","w_value_quasi","b_quasi","w_quasi","r_quasi","m_quasi","dist_w_quasi"
3.47836342950475,1,0.17708850794105,1,1,0.0346822811894666,0.050687354611681,3.47836342950475
2.45558866469628,1,0.217723247180933,1,1,0.127557058789857,0.0359842654829546,2.45558866469628
1.64113728014091,1,0.195822856143109,1,1,0.140253256076229,0.0407415198146041,1.64113728014091
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
4.31680072190663,1,0.188453023394776,1,1,0.0141966993369704,0.023708837382655,4.31680072190663
NA,NA,NA,NA,NA,NA,NA,0
3.53106690578779,1,0.106894077385184,1,1,0.0314963138176791,0.0187719539252196,3.53106690578779
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.19210142520386,1,0.238292058235665,1,1,0.0228552902422591,0.0476200220258147,2.19210142520386
NA,NA,NA,NA,NA,NA,NA,0
5.32967863287069,1,0.0203712270358058,1,1,0.00474795408929011,0.00390474542469508,5.32967863287069
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.70432808672928,1,0.0264040654974105,1,1,0.00709647464270762,0.00634981264605745,3.70432808672928
2.1161498612161,1,0.197208754183536,1,1,0.0133458878142733,0.0431589876964028,2.1161498612161
NA,NA,NA,NA,NA,NA,NA,0
4.1043191734273,1,0.193462800664568,1,1,0.0377262126633507,0.0591203155319991,4.1043191734273
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.02005532458849,1,0.149609036163434,1,1,0.0730555483164061,0.0322040691651972,2.02005532458849
1.24106774405332,1,0.0666547984384782,1,1,0.0426226489848974,0.0367541553378699,1.24106774405332
2.56860806648244,1,0.259029509248939,1,1,0.121610429407262,0.0366151764484477,2.56860806648244
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.44295482417841,1,0.0976130402362437,1,1,0.00914356643917855,0.0252413302173492,3.44295482417841
4.34514279275497,1,0.185945296755543,1,1,0.142531045745448,0.0543265963413762,4.34514279275497
3.12624290735546,1,0.198023725195663,1,1,0.088884861153209,0.0419328585623497,3.12624290735546
4.64084144259827,1,0.196409305597159,1,1,0.0308812699366279,0.0372584793289248,4.64084144259827
NA,NA,NA,NA,NA,NA,NA,0
3.49820247788654,1,0.179346894626816,1,1,0.0530855675454719,0.0268987268696467,3.49820247788654
2.51687929736893,1,0.174051315311244,1,1,0.00458141657559828,0.0288584009257745,2.51687929736893
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.99163682760192,1,0.0261519039608769,1,1,0.0118552640139786,0.00942607251731768,2.99163682760192
NA,NA,NA,NA,NA,NA,NA,0
3.46081662054412,1,0.211719189491544,1,1,0.0369034803191054,0.0690208577469599,3.46081662054412
2.55997868414101,1,0.188423582148065,1,1,0.00847115490447198,0.0390015759572882,2.55997868414101
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.29102521303134,1,0.214157076788724,1,1,0.0599242119443932,0.0554562648172226,1.29102521303134
NA,NA,NA,NA,NA,NA,NA,0
3.35191182879337,1,0.171932664215717,1,1,0.118728573716459,0.0417117641145792,3.35191182879337
1.78364402194462,1,0.167226639497574,1,1,0.0967151999657976,0.0532574730865669,1.78364402194462
2.98138627340778,1,0.145293523377816,1,1,0.0537447906091745,0.0291683703494621,2.98138627340778
NA,NA,NA,NA,NA,NA,NA,0
3.68522351342237,1,0.172369102830526,1,1,0.109212154442902,0.04070516080474,3.68522351342237
NA,NA,NA,NA,NA,NA,NA,0
1.45672643300521,1,0.229431779067774,1,1,0.0841795628828793,0.0456256510791637,1.45672643300521
2.58910190339343,1,0.132777846370027,1,1,0.0252699768383109,0.0398216729775033,2.58910190339343
1.99383003096023,0.0540700547652583,0.195871840650006,1,1,0.251984438349356,0.0593107692279425,1.99383003096023
3.51344176568466,1,0.132764437578728,1,1,0.000719814773052253,0.0167493159721438,3.51344176568466
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.72534523209522,1,0.226356026938115,1,1,0.0257270792846134,0.0418772173451008,2.72534523209522
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.26887345156617,1,0.198958219687088,1,1,0.0324948679606727,0.0621856666455375,2.26887345156617
2.68711810977783,1,0.16966260487185,1,1,0.0396827099444527,0.0375876225577668,2.68711810977783
4.5291357440134,1,0.18508298820164,1,1,0.0171177546971406,0.0255149313470909,4.5291357440134
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.57401359965916,1,0.208424328061787,1,1,0.133326930005114,0.0456643200474365,1.57401359965916
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.22736705649996,1,0.193739040214404,1,1,0.0739535170399769,0.0538801097831415,2.22736705649996
NA,NA,NA,NA,NA,NA,NA,0
3.79612214034062,1,0.110536383206642,1,1,0.00354525642065576,0.0154213327047642,3.79612214034062
1.02167958762263,1,0.278971694099682,1,1,0.0875651286746745,0.0428673992705191,1.02167958762263
2.80171174508554,1,0.11170350699713,1,1,0.0170413924434675,0.0287940360335201,2.80171174508554
2.12946920552055,1,0.180150405592231,1,1,0.0405920998860471,0.045423159223386,2.12946920552055
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.80667384192017,1,0.254240150090464,1,1,0.181851756161333,0.0625267057085541,2.80667384192017
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.12894470268678,1,0.23674343716528,1,1,0.0281012851106217,0.0459083051506147,2.12894470268678
3.32783628166019,1,0.191037431955035,1,1,0.00972549023986995,0.0604174769348858,3.32783628166019
NA,NA,NA,NA,NA,NA,NA,0
3.31842302664502,1,0.0722172609015519,1,1,0.0251900019696773,0.0160143814295758,3.31842302664502
NA,NA,NA,NA,NA,NA,NA,0
2.2276966894851,1,0.134677730317555,1,1,0.00694113653529673,0.0415341642931474,2.2276966894851
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.13211187108669,1,0.271025731130548,1,1,0.00232885592212488,0.0431976636849684,2.13211187108669
NA,NA,NA,NA,NA,NA,NA,0
2.14296290085788,1,0.232873916479909,1,1,0.0437278738908255,0.0442313988622915,2.14296290085788
NA,NA,NA,NA,NA,NA,NA,0
2.6172075773048,1,0.184879067006172,1,1,0.00301613594478215,0.0397187043447472,2.6172075773048
NA,NA,NA,NA,NA,NA,NA,0
1.68663482400024,1,0.195582917175409,1,1,0.116000626832806,0.0390659831186432,1.68663482400024
4.38856496532037,1,0.209659349321521,1,1,0.0287762005876416,0.0421068033919868,4.38856496532037
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.7550774934437,1,0.161925446773616,1,1,0.0197457324297367,0.0380474700939794,2.7550774934437
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.17119612090353,1,0.0952935743888586,1,1,0.00849904228891469,0.0238282121218443,3.17119612090353
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.09988387727706,1,0.238280075547677,1,1,0.0202414465359624,0.0553940099775388,1.09988387727706
NA,NA,NA,NA,NA,NA,NA,0
2.04087087181866,1,0.133849605513548,1,1,0.00687553210998074,0.0367271278757082,2.04087087181866
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
0.481139895237236,1,0.11784878580762,1,1,0.00775892856054362,0.0503873571782336,0.481139895237236
3.96556733114087,1,0.0838438132964111,1,1,0.0045320841490274,0.0103896440931614,3.96556733114087
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.47531746001939,1,0.105020616416919,1,1,0.00232563497146945,0.030313906333581,2.47531746001939
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.79204542949376,1,0.17414102542024,1,1,0.00891902001717449,0.0422292799668947,3.79204542949376
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.96868234936272,1,0.144732345688799,1,1,0.0174825060821842,0.026886737761679,1.96868234936272
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.08421363570139,1,0.194793250746857,1,1,0.0329397496321831,0.060675698563606,2.08421363570139
1.81746828078816,0.19185568045897,0.20155238867247,1,1,0.395607043485515,0.0523545643750119,1.81746828078816
1.43402430140877,1,0.234171675672273,1,1,0.16320816847757,0.0570462565140774,1.43402430140877
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.86474894578163,1,0.223680151184696,1,1,0.0284614054195035,0.0438895022142481,1.86474894578163
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.91385155634812,1,0.0504870961062153,1,1,0.0302318048388477,0.0251669090587744,2.91385155634812
NA,NA,NA,NA,NA,NA,NA,0
2.12247006734568,1,0.198813904634437,1,1,0.190830844266132,0.0435206342746803,2.12247006734568
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.59184225888311,1,0.199047356194146,1,1,0.0906538304983427,0.0381433427056181,2.59184225888311
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.85448856940788,1,0.237544158426078,1,1,0.120630633038617,0.038994088594271,2.85448856940788
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.28305951097544,1,0.0750292007458847,1,1,0.0522885503423279,0.042419364507053,1.28305951097544
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.08628664885701,1,0.269736958210715,1,1,0.0820391885474238,0.0435125138577315,3.08628664885701
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.2609704643748,1,0.227601903710985,1,1,0.0719173900871664,0.0552441522324071,1.2609704643748
NA,NA,NA,NA,NA,NA,NA,0
3.53509853138777,1,0.224463255789515,1,1,0.0875421338901369,0.0558104625637987,3.53509853138777
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.67121739034209,1,0.052190702087551,1,1,0.0220182826220294,0.0182306005796408,1.67121739034209
NA,NA,NA,NA,NA,NA,NA,0
1.86557035616292,1,0.241767866680273,1,1,0.0496402973757327,0.0386435183228928,1.86557035616292
NA,NA,NA,NA,NA,NA,NA,0
3.22303580095115,1,0.187331519702394,1,1,0.0298902638436625,0.0494084021735702,3.22303580095115
NA,NA,NA,NA,NA,NA,NA,0
1.51156809153392,1,0.0294483189011011,1,1,0.0176343008474986,0.0144517530184131,1.51156809153392
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.92937629612937,1,0.293367756536864,1,1,0.125161631853143,0.0435896645900677,2.92937629612937
3.20643900722187,1,0.173331660822712,1,1,0.025402815019895,0.0304452326849286,3.20643900722187
2.28659605653624,1,0.150342830585765,1,1,0.00431706973359869,0.0370925362107879,2.28659605653624
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.15446553914305,1,0.229970168169011,1,1,0.0137264972028672,0.0455543661790059,1.15446553914305
5.75133541191844,1,0.092423391571668,1,1,0.0192093385214019,0.00968285559511732,5.75133541191844
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.48623129437068,1,0.116856366562662,1,1,0.0277439708176281,0.0315784291326709,2.48623129437068
1.92503235007755,1,0.192277054080381,1,1,0.00697811406918955,0.0508106416577185,1.92503235007755
1.14145895864538,0.0100225405117587,0.172186369401187,1,1,0.186650761210388,0.0536334341820126,1.14145895864538
NA,NA,NA,NA,NA,NA,NA,0
2.83628096058427,1,0.194245197650754,1,1,0.130705049251822,0.0526048444576497,2.83628096058427
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.28350683854019,1,0.117165298375092,1,1,0.0193404378124249,0.0256294008187061,3.28350683854019
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.62641230351141,1,0.201391016920548,1,1,0.0939397566161567,0.0506395126830805,2.62641230351141
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.62656136152538,1,0.158786889572951,1,1,0.0104060998094806,0.0325170064596149,2.62656136152538
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.8602974943418,1,0.282273301202464,1,1,0.0457730423007057,0.0569736851085831,1.8602974943418
NA,NA,NA,NA,NA,NA,NA,0
3.66598928084964,1,0.193444669967499,1,1,0.080489731904577,0.0318244843250046,3.66598928084964
3.15448976930286,1,0.179991380940347,1,1,0.0974234577287032,0.0342704030477221,3.15448976930286
2.32657443863515,1,0.0558994995505353,1,1,0.0321861752617437,0.0249267432545781,2.32657443863515
3.07687167846025,1,0.195776488656983,1,1,0.0676898900974876,0.0376022065109202,3.07687167846025
NA,NA,NA,NA,NA,NA,NA,0
1.92188491512803,1,0.27226635932612,1,1,0.235310486259958,0.0532641352697652,1.92188491512803
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.84521146010496,0.00534198894643156,0.196941916777962,1,1,0.203461420336157,0.0488066613820506,1.84521146010496
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.47516968385578,1,0.19104980019762,1,1,0.106842808916925,0.0402195578243782,3.47516968385578
NA,NA,NA,NA,NA,NA,NA,0
2.00608201703952,1,0.277169140950991,1,1,0.0710888314438175,0.0587483983898625,2.00608201703952
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.6374217478234,1,0.208913164534873,1,1,0.0131333397606007,0.0455460145682879,2.6374217478234
NA,NA,NA,NA,NA,NA,NA,0
2.91481217448065,0.000993604642599292,0.201700678678383,1,1,0.00174314059711185,0.038604458195888,2.91481217448065
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.83587402470508,1,0.245353548821627,1,1,0.0425489080578862,0.0534576995100453,1.83587402470508
NA,NA,NA,NA,NA,NA,NA,0
1.07096451626957,1,0.200406532513809,1,1,0.060628313338616,0.054449207551793,1.07096451626957
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.86412991609255,1,0.178037363699496,1,1,0.110115036461033,0.0419313911811974,3.86412991609255
3.704723562546,1,0.215805131081926,1,1,0.109151145910715,0.0471655866805946,3.704723562546
3.73907365321517,1,0.099114434364572,1,1,0.0058764482088751,0.0233903105824333,3.73907365321517
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
3.43307786141388,1,0.192468090917988,1,1,0.0178785415987322,0.0436430736275314,3.43307786141388
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.26198981558531,1,0.179642846215535,1,1,0.11033871542873,0.0349271054215486,1.26198981558531
2.19564603653853,1,0.111757183766865,1,1,0.00337152382555743,0.0302428812072844,2.19564603653853
3.39949714839677,0.00869929148186183,0.223274483554332,1,1,0.236143911994662,0.0584950035472569,3.39949714839677
NA,NA,NA,NA,NA,NA,NA,0
3.38775636607936,1,0.0824765297087118,1,1,0.019453430653081,0.0136616988601439,3.38775636607936
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.93546970199736,1,0.256709301540851,1,1,0.0740649944495135,0.0447415354099785,2.93546970199736
NA,NA,NA,NA,NA,NA,NA,0
1.40646587912069,1,0.198598509547124,1,1,0.0839669546006157,0.042630125968248,1.40646587912069
2.95271386088762,1,0.226220653876987,1,1,0.0251603516107552,0.043113446322896,2.95271386088762
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
2.03921457246961,0.00144861990582395,0.0943441459589754,1,1,0.00183575189333214,0.0307084639010729,2.03921457246961
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
1.57823410206828,0.000743593026387879,0.274277151602201,1,1,0.278313769144292,0.0487272710145308,1.57823410206828
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,0
