"base_value_zinbh","b_value_zinbh","w_value_zinbh","b_zinbh","w_zinbh","r_zinbh","m_zinbh","dist_w_zinbh","bic_zinbh"
5.43622357700398,0.00563761519851635,0.175195523501634,1,1,0.0100793167305277,0.129291700348154,5.43622357700398,341.331583845059
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
5.69467030011108,1,0.178351586380644,1,1,0.0587078932762331,0.080809861570738,5.69467030011108,454.272852256249
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
4.29390050525053,1,0.190387555031696,1,1,0.172211925746222,0.102664398172074,4.29390050525053,409.020220315976
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
3.10205729783713,1,0.173893330986938,1,1,0.0502878832242009,0.116405461811259,3.10205729783713,313.762464222158
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
4.08326130634136,1,0.165050282460931,1,1,0.139902355927916,0.126955862655208,4.08326130634136,304.554219006932
NA,NA,NA,NA,NA,NA,NA,0,NA
3.34706084934753,1,0.181918528974671,1,1,0.14542450521306,0.12115677817176,3.34706084934753,366.31294169514
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
4.15934103509289,1,0.189128152866261,1,1,0.0522586292857324,0.125255224748693,4.15934103509289,345.851311732353
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
5.27292902376802,0.00110247592838983,0.183550480893819,1,1,0.00348032785970093,0.0817550266413212,5.27292902376802,413.625432001269
